order_id,order_date,supplier_reliability_score,warehouse_inventory_level,order_quantity,shipping_distance_km,shipping_method,weather_condition,processing_time_hours,order_priority,delayed
1304,24-02-2023 07:00,0.75,3771,100,749.4,Air,Rain,52.4,Low,0
1305,24-02-2023 08:00,0.95,3741,420,698.9,Sea,Storm,11.6,Low,1
1306,24-02-2023 09:00,0.96,4708,113,729,Air,Rain,8.4,High,0
1307,24-02-2023 10:00,0.77,2684,231,1728.3,Sea,Clear,35.3,High,0
1308,24-02-2023 11:00,1,3739,272,289.1,Rail,Clear,14,Medium,0
1309,24-02-2023 12:00,0.67,3863,192,1723.5,Air,Fog,41.5,High,0
1310,24-02-2023 13:00,0.93,2568,50,539.9,Rail,Storm,67.6,Medium,0
1311,24-02-2023 14:00,0.96,418,216,434.7,Rail,Storm,9.8,High,0
1312,24-02-2023 15:00,0.83,1127,440,878.7,Road,Storm,8.6,High,0
1313,24-02-2023 16:00,0.88,3846,174,1778.3,Sea,Storm,36.8,Low,0
1314,24-02-2023 17:00,0.62,3679,434,1994.9,Road,Clear,38.3,Medium,0
1315,24-02-2023 18:00,0.94,3180,28,1007.2,Air,Rain,15.2,Low,0
1316,24-02-2023 19:00,0.87,1540,463,780.1,Road,Fog,15.5,Medium,0
1317,24-02-2023 20:00,0.83,1938,443,1541,Sea,Fog,70.5,High,1
1318,24-02-2023 21:00,0.83,975,11,1036.4,Air,Fog,5.9,Medium,0
1319,24-02-2023 22:00,0.66,2520,333,1327.3,Rail,Rain,4.5,Medium,0
1320,24-02-2023 23:00,0.94,4257,295,373.7,Sea,Storm,62.2,Medium,0
1321,25-02-2023 00:00,0.81,3901,468,1305.2,Air,Fog,62.2,Medium,1
1322,25-02-2023 01:00,0.84,4603,147,540.8,Air,Clear,66.5,High,1
1323,25-02-2023 02:00,0.67,979,484,528.7,Rail,Fog,36.9,High,1
1324,25-02-2023 03:00,0.85,4311,175,1859.2,Air,Rain,71,Medium,0
1325,25-02-2023 04:00,0.7,4243,71,996.1,Air,Rain,71.7,High,0
1326,25-02-2023 05:00,0.9,3160,133,416,Sea,Storm,37.3,Medium,0
1327,25-02-2023 06:00,0.61,2991,204,1758.5,Road,Clear,45.5,Low,1
1328,25-02-2023 07:00,0.65,1244,22,986.3,Air,Fog,42.8,Medium,1
1329,25-02-2023 08:00,0.68,4688,225,32.8,Air,Clear,31.3,Low,0
1330,25-02-2023 09:00,0.76,1944,327,848.1,Air,Fog,43.3,Low,0
1331,25-02-2023 10:00,0.95,3752,296,1633.7,Road,Rain,63.7,Medium,1
1332,25-02-2023 11:00,0.6,2202,140,331.6,Sea,Storm,16.7,High,0
1333,25-02-2023 12:00,0.82,1414,170,809.2,Air,Rain,30.7,Medium,1
1334,25-02-2023 13:00,0.61,4601,323,1397.7,Air,Storm,64.2,High,1
1335,25-02-2023 14:00,0.75,3126,217,984.8,Road,Clear,22.2,Medium,0
1336,25-02-2023 15:00,0.72,683,193,1483.6,Sea,Clear,17.5,Medium,0
1337,25-02-2023 16:00,0.67,2728,162,439.7,Road,Fog,14.5,Medium,0
1338,25-02-2023 17:00,0.79,3874,207,1702.6,Rail,Clear,57.5,Low,1
1339,25-02-2023 18:00,0.74,1838,162,739.1,Rail,Clear,11.3,Low,0
1340,25-02-2023 19:00,0.7,4206,265,637.1,Road,Fog,2.2,Low,1
1341,25-02-2023 20:00,0.84,3488,66,806.5,Air,Storm,9.1,High,1
1342,25-02-2023 21:00,0.7,3899,353,854.8,Air,Fog,5.9,Low,0
1343,25-02-2023 22:00,0.99,4452,355,1835.5,Sea,Clear,17,Medium,0
1344,25-02-2023 23:00,0.7,451,104,1966.9,Sea,Rain,59.2,High,1
1345,26-02-2023 00:00,1,252,31,595.4,Road,Storm,20.6,High,0
1346,26-02-2023 01:00,0.66,4035,190,434.4,Road,Storm,49,Medium,1
1347,26-02-2023 02:00,0.98,332,446,391.2,Rail,Fog,64.1,High,0
1348,26-02-2023 03:00,0.63,3898,279,1271.5,Sea,Fog,57.5,Medium,0
1349,26-02-2023 04:00,0.6,4725,268,1914.1,Rail,Clear,54.1,Medium,0
1350,26-02-2023 05:00,0.64,1099,233,50,Air,Clear,69.4,Low,1
1351,26-02-2023 06:00,0.88,4413,54,509.7,Air,Fog,53.6,High,1
1352,26-02-2023 07:00,0.69,155,485,1772.6,Air,Rain,6.3,Medium,0
1353,26-02-2023 08:00,0.71,1976,320,1440.7,Air,Fog,24.4,High,1
1354,26-02-2023 09:00,0.87,3399,436,474.8,Air,Fog,70.1,High,1
1355,26-02-2023 10:00,0.61,4776,205,1528.1,Sea,Fog,27.4,Medium,0
1356,26-02-2023 11:00,0.82,3008,274,387.5,Rail,Rain,71.9,Low,0
1357,26-02-2023 12:00,0.76,1650,185,1830,Road,Fog,51,Low,0
1358,26-02-2023 13:00,0.66,1147,248,44.1,Rail,Clear,10.5,High,0
1359,26-02-2023 14:00,0.96,1266,391,1050.7,Rail,Rain,57.8,High,0
1360,26-02-2023 15:00,0.74,3740,444,1937.1,Road,Storm,15.9,Low,1
1361,26-02-2023 16:00,0.72,3354,41,1759.6,Sea,Clear,24.5,Low,0
1362,26-02-2023 17:00,0.88,425,5,1786.7,Sea,Fog,28.1,Medium,0
1363,26-02-2023 18:00,0.94,1886,115,267.7,Air,Fog,53.6,Low,0
1364,26-02-2023 19:00,0.69,2062,94,1799.3,Road,Clear,7.5,Medium,1
1365,26-02-2023 20:00,0.65,3889,409,798.6,Air,Clear,47.5,High,0
1366,26-02-2023 21:00,0.98,293,124,916,Sea,Fog,61.5,Low,0
1367,26-02-2023 22:00,0.77,4989,48,1320.3,Sea,Fog,20.4,High,0
1368,26-02-2023 23:00,0.81,1175,287,1669.8,Road,Rain,60.7,High,0
1369,27-02-2023 00:00,0.78,1166,10,1680.1,Sea,Clear,56.8,Medium,0
1370,27-02-2023 01:00,0.93,94,484,1496.9,Air,Clear,20.4,High,0
1371,27-02-2023 02:00,0.77,3377,123,1972.1,Rail,Rain,18,Low,0
1372,27-02-2023 03:00,0.9,2542,331,219.4,Road,Fog,10.4,Medium,0
1373,27-02-2023 04:00,0.81,3675,293,286.3,Air,Fog,26.1,High,0
1374,27-02-2023 05:00,0.63,2815,14,1888.9,Road,Fog,35.4,High,1
1375,27-02-2023 06:00,0.8,3611,288,1107.9,Rail,Fog,55.4,Medium,0
1376,27-02-2023 07:00,0.94,3276,111,29.6,Road,Storm,57.3,Medium,1
1377,27-02-2023 08:00,0.81,1199,147,1238.6,Rail,Clear,4.7,Medium,0
1378,27-02-2023 09:00,0.76,3982,217,929.5,Road,Clear,56.6,High,0
1379,27-02-2023 10:00,0.61,600,485,1913.8,Sea,Storm,46.9,Medium,0
1380,27-02-2023 11:00,0.88,228,210,1659.2,Road,Rain,42.1,Low,0
1381,27-02-2023 12:00,0.76,1399,461,1088.2,Rail,Rain,70.8,Low,1
1382,27-02-2023 13:00,0.73,4213,73,1699.9,Rail,Rain,31.7,Low,1
1383,27-02-2023 14:00,0.75,4501,61,950.3,Rail,Storm,3.2,Medium,0
1384,27-02-2023 15:00,0.77,4974,171,1979.6,Road,Fog,25.9,Medium,0
1385,27-02-2023 16:00,0.73,1389,484,1715.3,Road,Rain,58.1,Low,0
1386,27-02-2023 17:00,0.72,3339,110,1808.1,Rail,Clear,44.2,High,0
1387,27-02-2023 18:00,0.78,2520,10,93.6,Rail,Storm,21.6,Low,1
1388,27-02-2023 19:00,0.62,2606,115,1356.3,Rail,Clear,16.9,Low,0
1389,27-02-2023 20:00,0.69,686,255,1645.2,Rail,Rain,7.2,Low,1
1390,27-02-2023 21:00,0.78,1121,194,780.3,Sea,Rain,70.6,Medium,0
1391,27-02-2023 22:00,0.95,1080,476,849.1,Road,Storm,71.6,Low,0
1392,27-02-2023 23:00,0.77,4607,3,1682.6,Rail,Rain,21.7,High,0
1393,28-02-2023 00:00,0.82,275,449,672.6,Road,Storm,8.6,Medium,0
1394,28-02-2023 01:00,0.96,2312,209,336.5,Air,Clear,59.4,Medium,0
1395,28-02-2023 02:00,0.92,2984,350,1682.3,Road,Storm,21.3,High,1
1396,28-02-2023 03:00,0.88,4149,486,565.6,Air,Rain,45.8,Medium,0
1397,28-02-2023 04:00,0.85,1653,182,1444,Road,Clear,4,Low,0
1398,28-02-2023 05:00,0.84,4330,98,72.5,Rail,Clear,25,High,1
1399,28-02-2023 06:00,0.68,1828,249,1228.6,Rail,Clear,7.4,High,1
1400,28-02-2023 07:00,0.65,4750,292,1971,Rail,Storm,1.9,High,0
1401,28-02-2023 08:00,0.62,1586,409,1963.7,Air,Storm,55.9,Medium,0
1402,28-02-2023 09:00,0.64,1470,267,802,Air,Rain,10.3,Medium,0
1403,28-02-2023 10:00,0.85,3259,123,944.5,Air,Clear,1.4,Low,0
1404,28-02-2023 11:00,0.84,1995,204,681.6,Road,Rain,62.9,High,0
1405,28-02-2023 12:00,0.61,2024,339,1132.6,Air,Fog,1.6,Low,0
1406,28-02-2023 13:00,0.94,2148,376,1206.5,Sea,Rain,22.7,Low,0
1407,28-02-2023 14:00,0.78,982,387,1293.9,Road,Storm,29.4,Low,0
1408,28-02-2023 15:00,0.82,2028,307,1956.9,Rail,Storm,67.4,High,0
1409,28-02-2023 16:00,0.63,3606,383,1831.5,Road,Clear,70,Low,1
1410,28-02-2023 17:00,0.94,2288,11,1790.5,Rail,Fog,68.4,Low,0
1411,28-02-2023 18:00,0.63,959,215,482.9,Road,Clear,58.1,High,1
1412,28-02-2023 19:00,0.68,4014,298,1121.8,Road,Fog,52.5,Medium,0
1413,28-02-2023 20:00,0.79,4254,18,446.5,Sea,Rain,71.5,High,0
1414,28-02-2023 21:00,0.8,1738,482,1150.4,Sea,Rain,27.7,Medium,0
1415,28-02-2023 22:00,0.81,3727,70,256.9,Road,Rain,7.1,High,0
1416,28-02-2023 23:00,0.97,3494,301,1082.6,Air,Fog,28.5,High,0
1417,01-03-2023 00:00,0.61,4319,393,1498.9,Rail,Fog,1.6,Low,0
1418,01-03-2023 01:00,0.87,4195,60,1529.8,Rail,Storm,25.4,Medium,0
1419,01-03-2023 02:00,0.77,4465,73,163,Air,Fog,30.2,Medium,1
1420,01-03-2023 03:00,0.92,570,260,988.1,Air,Clear,22.7,High,0
1421,01-03-2023 04:00,0.87,4949,136,672.5,Air,Rain,43.6,Medium,0
1422,01-03-2023 05:00,0.93,4978,135,139.1,Rail,Fog,36.1,Medium,1
1423,01-03-2023 06:00,0.95,1714,171,828.2,Rail,Rain,46.3,High,0
1424,01-03-2023 07:00,0.91,916,481,1868.2,Air,Clear,28.3,Low,0
1425,01-03-2023 08:00,0.65,4226,218,148.3,Road,Fog,60.2,Low,0
1426,01-03-2023 09:00,0.81,4085,296,447.2,Air,Clear,30.6,Low,0
1427,01-03-2023 10:00,0.91,3987,196,1218.5,Road,Fog,3.5,Low,1
1428,01-03-2023 11:00,0.91,4883,440,1035.8,Air,Fog,15.8,High,0
1429,01-03-2023 12:00,0.97,4445,107,605.4,Road,Fog,38.5,Low,1
1430,01-03-2023 13:00,0.77,1785,217,1167.7,Sea,Rain,48.8,High,1
1431,01-03-2023 14:00,0.6,1835,3,1531.4,Sea,Clear,45.9,Low,1
1432,01-03-2023 15:00,0.89,187,226,1072.5,Sea,Clear,32.8,Low,1
1433,01-03-2023 16:00,0.71,707,463,984.4,Rail,Rain,63.5,High,1
1434,01-03-2023 17:00,0.86,4734,270,957.5,Sea,Rain,18.5,High,1
1435,01-03-2023 18:00,0.62,2416,99,230.1,Road,Rain,30.1,Medium,0
1436,01-03-2023 19:00,0.74,4228,440,438.4,Air,Rain,17.6,Medium,1
1437,01-03-2023 20:00,0.85,3262,244,1369.8,Sea,Fog,55.7,Low,0
1438,01-03-2023 21:00,0.65,1802,488,328.1,Rail,Rain,47.7,Low,0
1439,01-03-2023 22:00,0.73,1589,252,364.1,Air,Fog,31.1,Medium,1
1440,01-03-2023 23:00,0.66,2261,236,729.9,Road,Rain,20.1,High,1
1441,02-03-2023 00:00,0.96,3108,257,1681.5,Rail,Storm,51.1,Medium,0
1442,02-03-2023 01:00,0.91,3440,72,1511.6,Air,Rain,68.6,High,0
1443,02-03-2023 02:00,0.86,2972,221,860.8,Sea,Fog,63.3,Medium,0
1444,02-03-2023 03:00,0.81,4262,35,1732.6,Sea,Rain,21.1,High,1
1445,02-03-2023 04:00,0.99,3922,471,1697.8,Sea,Clear,10.3,Low,0
1446,02-03-2023 05:00,0.7,3326,136,1620.4,Air,Storm,2,High,0
1447,02-03-2023 06:00,0.88,1450,409,1196.9,Sea,Storm,25,High,0
1448,02-03-2023 07:00,0.63,2107,433,390.5,Rail,Rain,65.4,High,0
1449,02-03-2023 08:00,0.85,3136,243,1254.6,Road,Fog,66.3,Medium,0
1450,02-03-2023 09:00,0.68,4888,460,119.8,Sea,Clear,63.7,High,1
1451,02-03-2023 10:00,0.6,975,213,1475.9,Sea,Storm,12.3,High,0
1452,02-03-2023 11:00,0.96,75,373,410.8,Sea,Clear,23.5,High,1
1453,02-03-2023 12:00,0.71,4807,417,731.1,Air,Rain,8.5,Medium,0
1454,02-03-2023 13:00,1,823,390,1841,Road,Rain,66.7,High,0
1455,02-03-2023 14:00,0.87,410,196,822.4,Road,Fog,50.5,High,0
1456,02-03-2023 15:00,0.87,3809,445,1103.7,Rail,Rain,41.6,Low,0
1457,02-03-2023 16:00,0.87,4094,467,133,Road,Clear,48.7,Medium,0
1458,02-03-2023 17:00,1,2953,450,451.5,Road,Fog,8.6,High,0
1459,02-03-2023 18:00,0.69,2404,366,1925.8,Road,Rain,6.7,Low,0
1460,02-03-2023 19:00,1,4578,292,1574.9,Road,Storm,49.2,High,1
1461,02-03-2023 20:00,0.73,4271,275,1664.1,Sea,Rain,10.4,Low,0
1462,02-03-2023 21:00,0.64,3675,167,155.9,Sea,Storm,20.1,Low,0
1463,02-03-2023 22:00,0.97,4044,270,1858.2,Sea,Storm,32.4,Low,0
1464,02-03-2023 23:00,0.64,3086,288,1988.6,Road,Clear,49.4,Low,1
1465,03-03-2023 00:00,0.79,822,411,829.2,Rail,Clear,50.4,Medium,0
1466,03-03-2023 01:00,0.93,4401,329,514.4,Air,Fog,18,Medium,0
1467,03-03-2023 02:00,0.71,2798,72,394.4,Sea,Rain,62.5,High,1
1468,03-03-2023 03:00,0.89,4855,211,1090.1,Air,Clear,33.2,Low,1
1469,03-03-2023 04:00,0.86,1894,271,1292.6,Air,Clear,29.8,Low,1
1470,03-03-2023 05:00,0.88,3514,118,1575.1,Sea,Storm,17.9,High,0
1471,03-03-2023 06:00,0.66,3665,76,842.2,Road,Clear,24.5,Low,1
1472,03-03-2023 07:00,0.88,1262,151,1869.8,Rail,Rain,38.2,Medium,0
1473,03-03-2023 08:00,0.94,868,382,649.8,Sea,Storm,16,Low,0
1474,03-03-2023 09:00,0.66,699,148,696.2,Sea,Clear,45.1,High,1
1475,03-03-2023 10:00,0.98,310,172,1468.6,Rail,Rain,31.7,Medium,0
1476,03-03-2023 11:00,0.98,1865,396,363.4,Road,Clear,48.9,Medium,0
1477,03-03-2023 12:00,0.73,3619,328,924.3,Road,Clear,70.4,Low,0
1478,03-03-2023 13:00,0.98,1360,73,795.6,Rail,Clear,61.7,Low,0
1479,03-03-2023 14:00,0.98,785,390,1058.8,Road,Storm,45.5,Low,0
1480,03-03-2023 15:00,0.65,542,30,1313.6,Air,Storm,70.8,Medium,0
1481,03-03-2023 16:00,0.9,4131,471,455.9,Rail,Fog,8.6,Medium,0
1482,03-03-2023 17:00,0.98,2777,382,932.6,Road,Fog,7.1,High,1
1483,03-03-2023 18:00,0.93,4466,296,743.6,Sea,Clear,49.1,Medium,0
1484,03-03-2023 19:00,0.65,875,321,1095.6,Rail,Fog,43,Low,0
1485,03-03-2023 20:00,0.76,4537,280,487.2,Rail,Fog,19,Low,1
1486,03-03-2023 21:00,0.83,4684,227,1842.3,Road,Rain,66.9,High,0
1487,03-03-2023 22:00,0.75,1539,240,1582.4,Road,Clear,17.6,Medium,0
1488,03-03-2023 23:00,0.75,123,358,1544.2,Road,Storm,50.8,Medium,0
1489,04-03-2023 00:00,0.64,2268,198,1454.6,Rail,Rain,43.9,High,0
1490,04-03-2023 01:00,0.6,3454,98,652.6,Sea,Storm,6.7,Low,0
1491,04-03-2023 02:00,0.72,2882,11,202.5,Rail,Storm,54.2,Medium,1
1492,04-03-2023 03:00,0.77,2100,32,337.3,Air,Rain,52.1,Medium,0
1493,04-03-2023 04:00,0.83,416,368,291,Rail,Clear,16.7,High,1
1494,04-03-2023 05:00,0.98,1392,223,476.5,Road,Fog,15.2,Medium,0
1495,04-03-2023 06:00,0.64,842,303,1650.3,Air,Clear,35.8,Low,0
1496,04-03-2023 07:00,0.74,75,112,1890.2,Air,Rain,23.4,High,0
1497,04-03-2023 08:00,0.95,4991,159,1962.8,Rail,Storm,46.8,Medium,1
1498,04-03-2023 09:00,0.93,4659,414,14.9,Road,Storm,2.6,Low,0
1499,04-03-2023 10:00,0.64,3869,347,1947.7,Road,Rain,6.7,Low,0
1500,04-03-2023 11:00,0.87,3716,413,1187,Air,Fog,7,High,0
1501,04-03-2023 12:00,0.64,1669,418,73.5,Sea,Fog,20.5,High,0
1502,04-03-2023 13:00,0.98,1108,218,1817.1,Road,Clear,41.8,Medium,1
1503,04-03-2023 14:00,0.7,3687,357,1828,Road,Storm,70.9,High,0
1504,04-03-2023 15:00,0.84,2862,365,1661.5,Rail,Storm,10.5,Medium,0
1505,04-03-2023 16:00,0.79,3231,105,145.9,Sea,Fog,55.4,Medium,0
1506,04-03-2023 17:00,0.8,2272,316,1850,Rail,Rain,9.8,Medium,0
1507,04-03-2023 18:00,0.69,2932,42,1357.7,Road,Fog,57.2,High,0
1508,04-03-2023 19:00,0.74,1602,451,1698.1,Sea,Clear,12.9,High,1
1509,04-03-2023 20:00,0.71,1851,364,1262.8,Rail,Clear,8.7,High,1
1510,04-03-2023 21:00,0.85,339,91,181.7,Sea,Clear,6.1,Medium,1
1511,04-03-2023 22:00,0.77,3022,7,1274.8,Sea,Rain,42.2,Medium,0
1512,04-03-2023 23:00,0.84,4462,478,852.1,Air,Fog,28.7,Medium,0
1513,05-03-2023 00:00,0.81,1598,158,912.5,Rail,Clear,17.8,Medium,0
1514,05-03-2023 01:00,0.87,127,115,669.9,Sea,Storm,57,Low,0
1515,05-03-2023 02:00,0.99,2944,8,1382.2,Rail,Storm,30.1,High,0
1516,05-03-2023 03:00,0.81,2472,101,1113.9,Rail,Storm,26.1,Medium,1
1517,05-03-2023 04:00,0.82,2544,293,690.9,Air,Clear,42.5,Low,0
1518,05-03-2023 05:00,0.85,633,204,43.4,Rail,Storm,62.8,High,1
1519,05-03-2023 06:00,0.82,1032,236,1250.2,Rail,Fog,15.9,Medium,1
1520,05-03-2023 07:00,0.76,1936,138,517.4,Rail,Clear,50.4,High,0
1521,05-03-2023 08:00,0.7,1432,22,1910.6,Air,Clear,36.8,Medium,0
1522,05-03-2023 09:00,0.81,248,250,1054.4,Sea,Storm,33.8,High,0
1523,05-03-2023 10:00,0.7,1142,140,439.9,Road,Rain,63.5,High,1
1524,05-03-2023 11:00,0.86,4511,29,1581.7,Road,Storm,38.4,Low,1
1525,05-03-2023 12:00,0.95,1353,301,1304.8,Rail,Clear,18.8,High,1
1526,05-03-2023 13:00,0.92,796,136,554.7,Road,Rain,3.6,Low,1
1527,05-03-2023 14:00,0.91,1358,80,1616.8,Sea,Fog,49.7,Medium,0
1528,05-03-2023 15:00,0.69,1559,66,1329.2,Road,Rain,20.3,Low,0
1529,05-03-2023 16:00,0.61,4482,376,1540,Rail,Storm,41.9,Low,0
1530,05-03-2023 17:00,0.68,2194,438,1512.9,Sea,Fog,26.9,Medium,1
1531,05-03-2023 18:00,0.83,288,236,912,Rail,Storm,19.6,Medium,0
1532,05-03-2023 19:00,0.65,266,473,903,Road,Fog,9.9,Medium,0
1533,05-03-2023 20:00,0.64,4713,347,1698.6,Air,Storm,28.9,High,1
1534,05-03-2023 21:00,1,4804,307,204.6,Air,Storm,46.7,Medium,1
1535,05-03-2023 22:00,0.74,3988,219,1521.5,Air,Fog,71.1,Low,0
1536,05-03-2023 23:00,0.63,2223,171,1197.7,Air,Rain,36,High,0
1537,06-03-2023 00:00,0.8,582,418,1583.1,Air,Rain,64.8,Low,0
1538,06-03-2023 01:00,0.88,2186,425,1345.8,Rail,Fog,27.1,Medium,1
1539,06-03-2023 02:00,0.78,2665,214,856.1,Rail,Storm,53.5,High,0
1540,06-03-2023 03:00,0.65,2306,60,812.9,Road,Rain,23.9,Low,0
1541,06-03-2023 04:00,0.81,264,299,1936.2,Air,Storm,28.6,High,1
1542,06-03-2023 05:00,0.63,824,64,683.7,Air,Storm,45.9,High,0
1543,06-03-2023 06:00,0.89,2700,156,11.7,Sea,Storm,45.5,High,0
1544,06-03-2023 07:00,0.98,3174,257,458,Sea,Clear,58.9,High,1
1545,06-03-2023 08:00,0.62,365,83,633.8,Air,Storm,33.4,Medium,1
1546,06-03-2023 09:00,0.83,805,335,793.8,Sea,Rain,11.3,Medium,0
1547,06-03-2023 10:00,0.93,3076,452,1888.9,Air,Rain,40.6,Low,0
1548,06-03-2023 11:00,0.86,3187,271,719.7,Air,Rain,24.3,Medium,1
1549,06-03-2023 12:00,0.66,3258,76,1090.7,Road,Fog,35.6,Low,0
1550,06-03-2023 13:00,0.63,319,189,114.8,Road,Rain,34.1,Low,0
1551,06-03-2023 14:00,0.78,3693,82,973.1,Sea,Clear,51,Medium,1
1552,06-03-2023 15:00,0.62,1155,109,1299.7,Road,Storm,4.2,High,0
1553,06-03-2023 16:00,0.93,3024,369,1537.2,Road,Rain,29.7,High,0
1554,06-03-2023 17:00,0.81,3290,107,1051.4,Rail,Clear,25.4,Low,1
1555,06-03-2023 18:00,0.73,2814,469,297.2,Sea,Storm,51.7,High,0
1556,06-03-2023 19:00,0.91,958,11,750.2,Sea,Fog,68.4,High,0
1557,06-03-2023 20:00,0.69,3035,260,1958.5,Road,Clear,44.5,Low,0
1558,06-03-2023 21:00,0.81,2555,298,987.1,Rail,Rain,34.5,Low,0
1559,06-03-2023 22:00,0.8,3638,243,1997.7,Sea,Rain,56.7,Low,0
1560,06-03-2023 23:00,0.64,373,110,275.9,Rail,Storm,71.8,Medium,1
1561,07-03-2023 00:00,0.92,2212,119,1195.8,Rail,Fog,70.3,Low,0
1562,07-03-2023 01:00,0.88,975,273,1822.8,Air,Clear,10.4,Low,0
1563,07-03-2023 02:00,0.68,1884,8,515.9,Rail,Clear,1.3,Low,0
1564,07-03-2023 03:00,0.77,2800,100,1891.9,Rail,Fog,41.3,Low,0
1565,07-03-2023 04:00,0.72,1635,63,872.6,Rail,Rain,32.4,Medium,0
1566,07-03-2023 05:00,0.97,2262,122,1642.8,Rail,Rain,36.7,High,0
1567,07-03-2023 06:00,0.87,772,21,538.9,Air,Storm,54.1,High,0
1568,07-03-2023 07:00,0.98,3580,416,1820.1,Rail,Clear,7.5,High,0
1569,07-03-2023 08:00,0.91,2647,5,1552.6,Road,Fog,10.6,High,1
1570,07-03-2023 09:00,0.92,4245,105,344.7,Road,Clear,51.3,High,0
1571,07-03-2023 10:00,0.72,4507,215,935.9,Road,Fog,70.8,Medium,1
1572,07-03-2023 11:00,0.94,1749,330,1126.8,Air,Fog,48.3,Low,0
1573,07-03-2023 12:00,0.73,3727,190,457.3,Rail,Clear,4.9,High,0
1574,07-03-2023 13:00,0.93,4023,277,1057.5,Air,Storm,13.7,Low,0
1575,07-03-2023 14:00,0.88,2546,463,200.2,Air,Storm,70.7,Low,0
1576,07-03-2023 15:00,0.8,795,78,1595.8,Sea,Clear,70.9,Low,0
1577,07-03-2023 16:00,0.67,917,173,656.4,Road,Storm,3.4,High,0
1578,07-03-2023 17:00,0.84,4219,324,109.3,Air,Storm,2.9,High,1
1579,07-03-2023 18:00,0.85,2008,196,1315.4,Rail,Rain,26.5,Medium,0
1580,07-03-2023 19:00,0.87,2393,433,236.7,Rail,Clear,45.3,Low,0
1581,07-03-2023 20:00,0.63,1212,461,1839.7,Air,Fog,61.7,High,0
1582,07-03-2023 21:00,0.7,2744,466,1680.3,Road,Fog,23,Low,0
1583,07-03-2023 22:00,0.82,2434,325,777.6,Road,Clear,69.2,Medium,0
1584,07-03-2023 23:00,0.94,217,324,1621.1,Sea,Storm,48.2,Medium,1
1585,08-03-2023 00:00,0.69,4423,145,1845.9,Air,Clear,12.4,High,0
1586,08-03-2023 01:00,0.96,2654,370,1914.5,Sea,Fog,35.6,Low,0
1587,08-03-2023 02:00,0.99,1430,109,650.7,Air,Rain,36.2,High,1
1588,08-03-2023 03:00,0.64,4111,136,341.5,Air,Rain,13,Medium,1
1589,08-03-2023 04:00,0.89,2239,408,19.9,Road,Rain,13.3,Low,1
1590,08-03-2023 05:00,0.76,540,376,772.8,Road,Clear,66.3,High,0
1591,08-03-2023 06:00,0.66,378,271,262.5,Rail,Clear,5.9,Medium,0
1592,08-03-2023 07:00,0.69,2542,308,1168.1,Rail,Clear,27.1,Low,0
1593,08-03-2023 08:00,0.74,411,413,1748.4,Rail,Fog,22.8,Low,1
1594,08-03-2023 09:00,0.61,4517,275,641.9,Road,Clear,52.3,Low,0
1595,08-03-2023 10:00,0.88,182,431,1445.8,Sea,Fog,12.3,Low,0
1596,08-03-2023 11:00,0.78,3870,237,1053.2,Sea,Storm,4.7,Low,0
1597,08-03-2023 12:00,0.74,1496,101,451.5,Sea,Rain,25.9,Medium,0
1598,08-03-2023 13:00,0.95,1197,439,26.6,Road,Fog,27.3,Medium,0
1599,08-03-2023 14:00,0.99,2685,205,1618.8,Road,Rain,34.7,Medium,0
1600,08-03-2023 15:00,0.78,3047,449,1249.8,Sea,Fog,48.1,High,0
1601,08-03-2023 16:00,0.72,259,120,1692.7,Sea,Rain,53.5,Low,1
1602,08-03-2023 17:00,0.84,1203,304,127.5,Road,Clear,27.2,High,0
1603,08-03-2023 18:00,0.76,1671,440,651.6,Air,Rain,46.3,Medium,0
1604,08-03-2023 19:00,0.96,2547,258,492.1,Road,Clear,35.6,Medium,0
1605,08-03-2023 20:00,0.72,848,392,151.5,Road,Fog,1.7,Medium,0
1606,08-03-2023 21:00,0.65,454,11,426.8,Rail,Rain,63.6,Medium,0
1607,08-03-2023 22:00,0.61,2584,145,803.4,Air,Fog,41.7,Medium,0
1608,08-03-2023 23:00,0.67,2280,322,761.9,Rail,Clear,32,Low,0
1609,09-03-2023 00:00,0.64,303,22,1166.3,Rail,Clear,32.4,Medium,1
1610,09-03-2023 01:00,0.96,1821,377,113.3,Sea,Fog,33.7,Medium,1
1611,09-03-2023 02:00,0.87,2987,439,949,Air,Clear,40.8,Medium,1
1612,09-03-2023 03:00,0.83,1499,442,310.9,Rail,Rain,19.3,Low,0
1613,09-03-2023 04:00,0.98,4320,457,924.6,Road,Rain,45.7,Low,0
1614,09-03-2023 05:00,0.85,1443,219,315.3,Air,Rain,54.1,High,0
1615,09-03-2023 06:00,0.88,1088,134,517.7,Sea,Rain,24,Low,1
1616,09-03-2023 07:00,0.66,1503,424,28.3,Road,Clear,19,High,0
1617,09-03-2023 08:00,0.72,659,493,1340.5,Sea,Rain,43.8,Medium,0
1618,09-03-2023 09:00,0.85,4776,78,577.7,Road,Rain,61.3,High,0
1619,09-03-2023 10:00,0.93,4273,186,83.9,Rail,Clear,26.1,Medium,0
1620,09-03-2023 11:00,0.71,440,179,762.4,Air,Fog,70.6,High,0
1621,09-03-2023 12:00,0.78,1683,410,807.8,Sea,Clear,41.9,High,0
1622,09-03-2023 13:00,0.71,392,420,1871.1,Air,Storm,20.9,Low,1
1623,09-03-2023 14:00,0.72,3527,389,1159,Rail,Rain,23.7,Low,0
